"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"화곡3동281",1,서울특별시 강서구 강서로45다길 30-27,서울특별시 강서구 화곡동 1139,37.545272,126.832970,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동282",1,서울특별시 강서구 강서로45다길 52,서울특별시 강서구 화곡동 1015-31,37.545568,126.834854,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동283",1,서울특별시 강서구 강서로45다길 48,서울특별시 강서구 화곡동 1015-32,37.545869,126.834802,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동284",1,서울특별시 강서구 강서로45다길 66,서울특별시 강서구 화곡동 1015-28,37.545083,126.834770,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동285",1,서울특별시 강서구 화곡로13길 137-1,서울특별시 강서구 화곡동 1015-23,37.544969,126.834541,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동286",1,서울특별시 강서구 강서로45다길 62-9,서울특별시 강서구 화곡동 1015-19,37.545066,126.834470,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동287",1,서울특별시 강서구 강서로45다길 62-17,서울특별시 강서구 화곡동 1015-12,37.545128,126.834087,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동288",1,서울특별시 강서구 강서로45다길 62-21,서울특별시 강서구 화곡동 1015-11,37.545051,126.833946,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동289",1,서울특별시 강서구 강서로45다길 30-27,서울특별시 강서구 화곡동 1139,37.545282,126.832970,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동290",1,서울특별시 강서구 화곡로13길 123,서울특별시 강서구 화곡동 1015-6,37.544822,126.833701,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동291",1,서울특별시 강서구 화곡로13길 129,서울특별시 강서구 화곡동 1015-13,37.544906,126.834043,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동292",1,서울특별시 강서구 화곡로13길 131,서울특별시 강서구 화곡동 1015-15,37.544842,126.834254,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동293",1,서울특별시 강서구 강서로45다길 68,서울특별시 강서구 화곡동 1015-27,37.544843,126.834902,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동294",1,서울특별시 강서구 화곡로13길 118-6,서울특별시 강서구 화곡동 1016-5,37.544522,126.833399,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동295",1,서울특별시 강서구 화곡로13길 118,서울특별시 강서구 화곡동 1016-6,37.544699,126.833396,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동296",1,서울특별시 강서구 화곡로13길 111,서울특별시 강서구 화곡동 1015,37.544904,126.833235,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동297",1,서울특별시 강서구 화곡로13길 111,서울특별시 강서구 화곡동 1015,37.544904,126.833204,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동298",1,서울특별시 강서구 화곡로13길 104,서울특별시 강서구 화곡동 1016-36,37.544588,126.833098,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동299",1,서울특별시 강서구 화곡로13길 100,서울특별시 강서구 화곡동 1016-1,37.544439,126.833062,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동300",1,서울특별시 강서구 화곡로13길 92,서울특별시 강서구 화곡동 1017-1,37.544051,126.833061,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동301",1,서울특별시 강서구 화곡로13길 92,서울특별시 강서구 화곡동 1017-1,37.544051,126.833061,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동302",1,서울특별시 강서구 강서로37길 78,서울특별시 강서구 화곡동 1018-32,37.543651,126.833103,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동303",1,서울특별시 강서구 화곡로13길 74,서울특별시 강서구 화곡동 1039,37.543267,126.832982,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동304",1,서울특별시 강서구 화곡로13길 74,서울특별시 강서구 화곡동 1039,37.543267,126.832982,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동305",1,서울특별시 강서구 화곡로13길 66-5,서울특별시 강서구 화곡동 1039-39,37.543020,126.833114,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동306",1,서울특별시 강서구 화곡로13길 66,서울특별시 강서구 화곡동 1040,37.542777,126.833040,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동307",1,서울특별시 강서구 강서로35길 98,서울특별시 강서구 화곡동 1040-24,37.542543,126.833266,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동308",1,서울특별시 강서구 화곡로13길 52,서울특별시 강서구 화곡동 1041,37.542299,126.833119,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동309",1,서울특별시 강서구 화곡로13길 107,서울특별시 강서구 화곡동 1091,37.547245,126.832244,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동310",1,서울특별시 강서구 화곡로13길 66-5,서울특별시 강서구 화곡동 1039-39,37.543020,126.833114,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동311",1,서울특별시 강서구 강서로45다길 71,서울특별시 강서구 화곡동 1019,37.544670,126.835179,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동312",1,서울특별시 강서구 강서로43길 37,서울특별시 강서구 화곡동 1010-6,37.546892,126.834067,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동313",1,서울특별시 강서구 화곡로23길 25,서울특별시 강서구 화곡동 1048-16,37.542578,126.837176,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동314",1,서울특별시 강서구 강서로35길 26-12,서울특별시 강서구 화곡동 1033-47,37.543331,126.837679,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동315",1,서울특별시 강서구 화곡로19길 50-3,서울특별시 강서구 화곡동 1036-6,37.543524,126.836038,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동316",1,서울특별시 강서구 강서로33가길 86,서울특별시 강서구 화곡동 1024-23,37.545134,126.836277,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동317",1,서울특별시 강서구 화곡로19길 24,서울특별시 강서구 화곡동 1047-15,37.542182,126.836143,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동318",1,서울특별시 강서구 강서로41길 68,서울특별시 강서구 화곡동 1038-20,37.543154,126.834831,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동319",1,서울특별시 강서구 강서로 221,서울특별시 강서구 화곡동 1024,37.545480,126.836386,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동320",1,서울특별시 강서구 강서로33길 87,서울특별시 강서구 화곡동 1068-18,37.540705,126.835210,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동321",1,서울특별시 강서구 강서로41길 75,서울특별시 강서구 화곡동 1037-31,37.542774,126.835014,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동322",1,서울특별시 강서구 화곡로13가길 5,서울특별시 강서구 화곡동 1042-5,37.541402,126.833522,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동334",1,서울특별시 강서구 화곡로15길 25,서울특별시 강서구 화곡동 1043-14,37.541121,126.834289,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동341",1,서울특별시 강서구 화곡로13가길 25-6,서울특별시 강서구 화곡동 1045-10,37.541582,126.835000,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동342",1,서울특별시 강서구 강서로33길 88-3,서울특별시 강서구 화곡동 1044-25,37.540963,126.834830,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동343",1,서울특별시 강서구 화곡로13가길 28-5,서울특별시 강서구 화곡동 1044-14,37.541217,126.835013,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동343.",1,서울특별시 강서구 화곡로19길 24-3,서울특별시 강서구 화곡동 1047-10,37.542264,126.836305,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동344",1,서울특별시 강서구 강서로45다길 48,서울특별시 강서구 화곡동 1015-32,37.545869,126.834890,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동345",1,서울특별시 강서구 강서로45다길 40,서울특별시 강서구 화곡동 1011,37.546184,126.834796,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동351",1,서울특별시 강서구 강서로35길 79,서울특별시 강서구 화곡3동 1041-9,37.542448,126.834428,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동352",1,서울특별시 강서구 화곡로19길 10-3,서울특별시 강서구 화곡동 1047-33,37.541622,126.836419,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동353",1,서울특별시 강서구 강서로39길 35-4,서울특별시 강서구 화곡동 1020-7,37.543934,126.835661,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡3동354",1,서울특별시 강서구 강서로35길 83-11,서울특별시 강서구 화곡동 1041-8,37.542241,126.834445,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동001",1,서울특별시 강서구 등촌로13자길 71-9,서울특별시 강서구 화곡동 466-7,37.536855,126.854506,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동002",1,서울특별시 강서구 곰달래로49길 130,서울특별시 강서구 화곡동 466-9,37.536701,126.854552,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동004",1,서울특별시 강서구 곰달래로49길 52,서울특별시 강서구 화곡동 823-15,37.533960,126.857230,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동005",1,서울특별시 강서구 곰달래로49길 36,서울특별시 강서구 화곡동 831-19,37.533457,126.857854,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동006",1,서울특별시 강서구 곰달래로51길 5,서울특별시 강서구 화곡동 837-5,37.532001,126.858317,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동007",1,서울특별시 강서구 곰달래로51길 14,서울특별시 강서구 화곡동 838-10,37.532323,126.858501,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동008",1,서울특별시 강서구 곰달래로51길 14,서울특별시 강서구 화곡동 838-10,37.532385,126.858501,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동009",1,서울특별시 강서구 곰달래로51길 28,서울특별시 강서구 화곡동 830-2,37.533116,126.858343,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동010",1,서울특별시 강서구 곰달래로51길 43,서울특별시 강서구 화곡동 831-3,37.533577,126.857962,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동011",1,서울특별시 강서구 곰달래로51길 28,서울특별시 강서구 화곡동 830-2,37.533116,126.858350,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동012",1,서울특별시 강서구 곰달래로51길 34,서울특별시 강서구 화곡동 829-9,37.533343,126.858313,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동013",1,서울특별시 강서구 곰달래로51길 45,서울특별시 강서구 화곡동 831-2,37.533668,126.857890,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동014",1,서울특별시 강서구 등촌로13다길 65,서울특별시 강서구 화곡동 829-15,37.533827,126.857985,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동015",1,서울특별시 강서구 등촌로13다길 69,서울특별시 강서구 화곡동 831-35,37.533789,126.857827,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동016",1,서울특별시 강서구 등촌로13다길 70,서울특별시 강서구 화곡동 823-12,37.533954,126.857701,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동017",1,서울특별시 강서구 등촌로13다길 62,서울특별시 강서구 화곡동 823-8,37.534124,126.857951,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동018",1,서울특별시 강서구 곰달래로53길 63,서울특별시 강서구 화곡동 823-6,37.534212,126.858014,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동019",1,서울특별시 강서구 곰달래로49가길 17,서울특별시 강서구 화곡동 821-13,37.534549,126.857755,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동020",1,서울특별시 강서구 곰달래로49가길 15,서울특별시 강서구 화곡동 821-14,37.534414,126.857651,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동021",1,서울특별시 강서구 곰달래로49가길 10,서울특별시 강서구 화곡동 823-17,37.534167,126.857454,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동022",1,서울특별시 강서구 곰달래로49가길 7,서울특별시 강서구 화곡동 822-14,37.534226,126.857264,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동023",1,서울특별시 강서구 곰달래로49가길 7,서울특별시 강서구 화곡동 822-14,37.534268,126.857264,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동024",1,서울특별시 강서구 곰달래로49가길 7-14,서울특별시 강서구 화곡동 821-21,37.534784,126.857110,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동025",1,서울특별시 강서구 곰달래로49가길 7-20,서울특별시 강서구 화곡동 821-24,37.535024,126.856820,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동026",1,서울특별시 강서구 곰달래로49가길 7-26,서울특별시 강서구 화곡동 821-26,37.535224,126.856623,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동027",1,서울특별시 강서구 곰달래로49가길 7-37,서울특별시 강서구 화곡동 464-10,37.535314,126.856147,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동028",1,서울특별시 강서구 등촌로13바길 68,서울특별시 강서구 화곡동 464-11,37.535212,126.856333,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동029",1,서울특별시 강서구 등촌로13바길 64,서울특별시 강서구 화곡동 469-10,37.535315,126.856504,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동030",1,서울특별시 강서구 곰달래로49가길 7-34,서울특별시 강서구 화곡동 469-8,37.535501,126.856329,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동031",1,서울특별시 강서구 곰달래로49가길 7-40,서울특별시 강서구 화곡동 469-6,37.535711,126.856126,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동032",1,서울특별시 강서구 등촌로13아길 71,서울특별시 강서구 화곡동 464-1,37.535877,126.855329,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동033",1,서울특별시 강서구 곰달래로49길 110,서울특별시 강서구 화곡동 465-9,37.535948,126.855155,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동034",1,서울특별시 강서구 등촌로13아길 72,서울특별시 강서구 화곡동 465-10,37.536074,126.855260,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동035",1,서울특별시 강서구 등촌로13아길 63,서울특별시 강서구 화곡동 469-1,37.536131,126.855707,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동036",1,서울특별시 강서구 등촌로13아길 59,서울특별시 강서구 화곡동 469-25,37.536209,126.855918,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동037",1,서울특별시 강서구 등촌로13아길 59-12,서울특별시 강서구 화곡동 469-20,37.535850,126.856266,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동038",1,서울특별시 강서구 등촌로13자길 63-33,서울특별시 강서구 화곡동 468-6,37.536262,126.855548,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동039",1,서울특별시 강서구 등촌로13자길 63-25,서울특별시 강서구 화곡동 468-2,37.536540,126.855355,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동040",1,서울특별시 강서구 등촌로13자길 63-25,서울특별시 강서구 화곡동 468-2,37.536544,126.855342,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동041",1,서울특별시 강서구 등촌로13자길 63-15,서울특별시 강서구 화곡동 467-8,37.536864,126.854979,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동042",1,서울특별시 강서구 등촌로13자길 63-11,서울특별시 강서구 화곡동 467-6,37.537031,126.854917,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동043",1,서울특별시 강서구 등촌로13자길 74,서울특별시 강서구 화곡동 1140,37.537587,126.853283,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동044",1,서울특별시 강서구 등촌로13자길 74,서울특별시 강서구 화곡동 1140,37.537587,126.853283,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동045",1,서울특별시 강서구 등촌로13자길 64-10,서울특별시 강서구 화곡동 1140,37.537863,126.854103,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동046",1,서울특별시 강서구 등촌로13자길 61,서울특별시 강서구 화곡동 467-19,37.537463,126.854709,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동047",1,서울특별시 강서구 등촌로13자길 51,서울특별시 강서구 화곡동 474-1,37.537453,126.855196,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동048",1,서울특별시 강서구 등촌로13자길 51,서울특별시 강서구 화곡동 474-1,37.537409,126.855161,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동049",1,서울특별시 강서구 등촌로13자길 51,서울특별시 강서구 화곡동 474-1,37.537453,126.855196,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동050",1,서울특별시 강서구 곰달래로53길 140,서울특별시 강서구 화곡동 468-1,37.537012,126.855568,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동051",1,서울특별시 강서구 곰달래로53길 133,서울특별시 강서구 화곡동 468-13,37.536705,126.855580,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동052",1,서울특별시 강서구 등촌로13아길 58,서울특별시 강서구 화곡동 468-9,37.536438,126.855861,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동053",1,서울특별시 강서구 곰달래로53길 121,서울특별시 강서구 화곡동 469-30,37.536284,126.856023,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동054",1,서울특별시 강서구 곰달래로53길 111,서울특별시 강서구 화곡동 469-19,37.535994,126.856391,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동055",1,서울특별시 강서구 곰달래로53길 110,서울특별시 강서구 화곡동 470-16,37.536103,126.856642,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동056",1,서울특별시 강서구 곰달래로53길 105,서울특별시 강서구 화곡동 469-16,37.535692,126.856544,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동057",1,서울특별시 강서구 곰달래로53길 105,서울특별시 강서구 화곡동 469-16,37.535618,126.856511,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동058",1,서울특별시 강서구 곰달래로53길 99,서울특별시 강서구 화곡동 469-12,37.535531,126.856758,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동059",1,서울특별시 강서구 곰달래로53길 99,서울특별시 강서구 화곡동 469-11,37.535535,126.856707,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동060",1,서울특별시 강서구 곰달래로53길 96,서울특별시 강서구 화곡동 820-11,37.535528,126.857009,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동061",1,서울특별시 강서구 곰달래로53길 95,서울특별시 강서구 화곡동 821-1,37.535374,126.856930,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동062",1,서울특별시 강서구 곰달래로53길 85-2,서울특별시 강서구 화곡동 821-7,37.535078,126.857259,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동063",1,서울특별시 강서구 곰달래로53길 79,서울특별시 강서구 화곡동 821-44,37.534862,126.857476,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동064",1,서울특별시 강서구 곰달래로53길 80,서울특별시 강서구 화곡동 820-24,37.534895,126.857675,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동065",1,서울특별시 강서구 곰달래로53길 66,서울특별시 강서구 화곡동 824-13,37.534548,126.858194,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동066",1,서울특별시 강서구 곰달래로53길 66,서울특별시 강서구 화곡동 824-13,37.534586,126.858199,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동067",1,서울특별시 강서구 곰달래로53길 66,서울특별시 강서구 화곡동 824-13,37.534586,126.858194,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동068",1,서울특별시 강서구 곰달래로53길 56,서울특별시 강서구 화곡동 827-18,37.534154,126.858412,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동069",1,서울특별시 강서구 곰달래로53길 55,서울특별시 강서구 화곡동 829-2,37.533957,126.858386,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동070",1,서울특별시 강서구 곰달래로53길 51,서울특별시 강서구 화곡동 829-4,37.533873,126.858459,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동071",1,서울특별시 강서구 곰달래로53길 47,서울특별시 강서구 화곡동 943-16,37.533707,126.858584,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동072",1,서울특별시 강서구 곰달래로53가길 3-7,서울특별시 강서구 화곡동 828-5,37.533927,126.858886,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동073",1,서울특별시 강서구 곰달래로53가길 3-5,서울특별시 강서구 화곡동 828-6,37.533891,126.858994,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동074",1,서울특별시 강서구 곰달래로53가길 3-6,서울특별시 강서구 화곡동 828-3,37.533901,126.859117,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동075",1,서울특별시 강서구 곰달래로53길 50-10,서울특별시 강서구 화곡동 827-31,37.534069,126.859117,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동076",1,서울특별시 강서구 곰달래로53길 50-17,서울특별시 강서구 화곡동 827-24,37.534454,126.859036,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동077",1,서울특별시 강서구 곰달래로53길 50-19,서울특별시 강서구 화곡동 827-28,37.534348,126.859169,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동078",1,서울특별시 강서구 곰달래로53길 50-15,서울특별시 강서구 화곡동 827-23,37.534516,126.859209,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동079",1,서울특별시 강서구 등촌로5가길 35-4,서울특별시 강서구 화곡동 827-9,37.534348,126.859693,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동080",1,서울특별시 강서구 곰달래로53가길 20,서울특별시 강서구 화곡동 811-15,37.534149,126.859689,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동081",1,서울특별시 강서구 곰달래로53가길 18,서울특별시 강서구 화곡동 811-20,37.534043,126.859808,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동082",1,서울특별시 강서구 곰달래로53가길 14,서울특별시 강서구 화곡동 811-24,37.533791,126.859513,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동083",1,서울특별시 강서구 곰달래로53가길 8,서울특별시 강서구 화곡동 811-13,37.533676,126.859388,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동084",1,서울특별시 강서구 곰달래로53길 38,서울특별시 강서구 화곡동 811-11,37.533463,126.859117,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동085",1,서울특별시 강서구 곰달래로53길 38,서울특별시 강서구 화곡동 811-11,37.533477,126.859142,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동086",1,서울특별시 강서구 곰달래로53길 41,서울특별시 강서구 화곡동 829-7,37.533506,126.858784,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동087",1,서울특별시 강서구 곰달래51길32-5,,37.533287,126.858640,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동088",1,서울특별시 강서구 등촌로5길 80,서울특별시 강서구 화곡동 830-1,37.533071,126.858952,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동089",1,서울특별시 강서구 곰달래로53길 30,서울특별시 강서구 화곡동 801-16,37.533171,126.859414,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동091",1,서울특별시 강서구 등촌로5길 62-3,서울특별시 강서구 화곡동 801-14,37.533032,126.859888,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동092",1,서울특별시 강서구 등촌로5길 62-6,서울특별시 강서구 화곡동 801-10,37.533205,126.859952,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동093",1,서울특별시 강서구 곰달래로53길 16,서울특별시 강서구 화곡동 799-20,37.532613,126.859970,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동094",1,서울특별시 강서구 곰달래로53길 12,서울특별시 강서구 화곡동 799-14,37.532450,126.860143,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동095",1,서울특별시 강서구 곰달래로53길 12-6,서울특별시 강서구 화곡동 799-17,37.532655,126.860142,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동096",1,서울특별시 강서구 곰달래로53길 5,서울특별시 강서구 화곡동 800-8,37.532176,126.859893,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동097",1,서울특별시 강서구 곰달래로 237,서울특별시 강서구 화곡동 839-3,37.532099,126.859459,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동098",1,서울특별시 강서구 곰달래로 237-12,서울특별시 강서구 화곡동 800-16,37.532369,126.859515,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동099",1,서울특별시 강서구 곰달래로 237-13,서울특별시 강서구 화곡동 838-3,37.532486,126.859319,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동100",1,서울특별시 강서구 곰달래로 237-15,서울특별시 강서구 화곡동 838-2,37.532628,126.859270,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동101",1,서울특별시 강서구 곰달래로51길 10-17,서울특별시 강서구 화곡동 838-4,37.532432,126.859165,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동102",1,서울특별시 강서구 곰달래로51길 10-17,서울특별시 강서구 화곡동 838-4,37.532479,126.859108,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡4동103",1,서울특별시 강서구 곰달래로 233-6,서울특별시 강서구 화곡동 839-5,37.532161,126.859202,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
